avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,active,phone_Android,phone_iPhone,city_Astapor,city_King's Landing,city_Winterfell,rating_stated
5.8,5.0,5.0,1.0,0.0,2,False,100.0,False,1,0,1,0,0,True
3.14,4.6,3.9,1.05,13.6,6,True,63.6,True,0,1,1,0,0,True
4.45,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,1,0,0,False
4.21,4.7,4.8,1.0,0.0,0,True,73.3,False,0,1,0,0,1,True
3.16,5.0,5.0,1.08,7.7,13,False,53.8,False,0,1,1,0,0,True
5.1,5.0,5.0,1.0,0.0,2,False,100.0,True,0,1,0,0,1,True
8.16,4.9,4.2,1.0,0.0,3,True,54.5,True,0,1,0,1,0,True
4.67,4.2,4.9,1.18,7.1,7,False,7.1,False,1,0,0,0,1,True
2.9,5.0,4.601696940726505,1.0,0.0,0,True,0.0,False,0,1,1,0,0,False
3.12,5.0,2.0,1.0,0.0,3,True,50.0,True,0,1,0,1,0,True
2.48,5.0,5.0,1.0,0.0,2,False,50.0,False,1,0,1,0,0,True
1.31,4.6,4.7,1.0,0.0,3,False,57.1,False,0,1,0,0,1,True
2.0,4.8,4.4,1.12,18.1,9,True,88.3,True,0,1,0,1,0,True
9.05,5.0,4.5,1.0,0.0,2,False,0.0,False,0,1,0,0,1,True
6.02,5.0,5.0,1.14,11.1,6,False,55.6,False,1,0,1,0,0,True
2.84,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
4.44,4.9,4.8,1.03,4.7,2,True,81.4,True,0,1,1,0,0,True
1.96,4.9,5.0,1.02,3.6,9,False,70.9,True,0,1,0,1,0,True
3.05,5.0,4.601696940726505,1.0,0.0,1,True,100.0,True,0,1,0,0,1,False
1.97,1.0,4.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
1.28,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,0,1,False
12.52,5.0,5.0,1.0,0.0,0,False,50.0,False,1,0,0,0,1,True
1.61,4.2,5.0,1.0,0.0,9,True,69.5,True,0,1,0,0,1,True
8.32,5.0,4.0,1.0,0.0,0,True,100.0,True,0,1,0,0,1,True
11.65,5.0,5.0,1.0,0.0,1,True,0.0,False,1,0,1,0,0,True
2.47,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
5.72,4.9,4.8,1.1,7.7,3,True,61.5,True,1,0,0,0,1,True
2.3,4.7,5.0,1.13,10.7,6,False,60.7,True,1,0,1,0,0,True
1.82,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,1,0,0,True
3.2,1.0,4.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
5.33,5.0,4.601696940726505,1.0,0.0,0,True,0.0,False,0,1,1,0,0,False
1.73,5.0,5.0,1.0,0.0,0,False,50.0,False,0,1,1,0,0,True
13.19,5.0,5.0,1.0,0.0,0,True,0.0,False,0,1,1,0,0,True
6.0,5.0,4.601696940726505,1.0,0.0,0,False,0.0,True,0,1,1,0,0,False
4.81,5.0,4.601696940726505,1.0,0.0,2,False,100.0,False,0,1,1,0,0,False
21.0,5.0,5.0,1.0,0.0,1,False,100.0,True,0,1,0,1,0,True
2.38,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,0,1,0,True
8.6,4.6,5.0,1.0,0.0,5,False,100.0,False,0,1,0,1,0,True
4.11,4.7,4.7,1.0,0.0,11,True,59.3,True,1,0,0,0,1,True
2.22,4.6,5.0,1.27,21.4,4,False,21.4,True,0,1,1,0,0,True
5.23,4.7,4.9,1.01,1.5,17,True,86.3,True,0,1,0,0,1,True
5.47,5.0,4.0,1.0,0.0,1,False,40.0,True,0,1,0,0,1,True
5.1,5.0,4.601696940726505,1.38,50.0,0,False,0.0,False,0,1,1,0,0,False
9.37,4.2,4.3,1.0,0.0,2,False,33.3,False,0,1,0,0,1,True
7.83,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,1,0,0,False
2.3,5.0,4.7,1.0,0.0,1,False,33.3,False,0,1,1,0,0,True
3.05,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,1,0,True
3.83,4.3,4.5,1.0,0.0,4,False,66.7,False,1,0,0,1,0,True
0.98,5.0,4.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
7.12,5.0,5.0,1.0,0.0,2,True,100.0,True,0,1,0,1,0,True
6.66,5.0,5.0,1.0,0.0,1,False,0.0,False,1,0,0,0,1,True
6.29,4.9,5.0,1.0,0.0,1,False,85.7,False,1,0,0,0,1,True
5.13,4.5,4.2,1.0,0.0,3,False,62.5,True,1,0,0,0,1,True
2.15,4.4,4.1,1.04,5.0,5,True,75.0,False,0,1,1,0,0,True
3.8,4.6,4.8,1.0,0.0,0,True,77.8,True,0,1,0,1,0,True
8.2,5.0,5.0,1.0,0.0,2,False,66.7,False,1,0,0,0,1,True
33.74,4.0,1.0,1.5,100.0,1,False,0.0,False,1,0,0,0,1,True
4.95,4.8,4.8,1.0,0.0,5,False,80.0,False,0,1,0,0,1,True
4.97,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
5.31,4.9,3.7,1.0,0.0,2,True,53.3,False,0,1,0,1,0,True
1.04,5.0,5.0,1.0,0.0,0,False,0.0,False,1,0,0,0,1,True
3.64,5.0,5.0,1.01,5.6,3,False,38.9,True,1,0,0,1,0,True
5.31,4.3,4.7,1.0,0.0,0,False,66.7,True,0,1,0,0,1,True
17.5,4.5,5.0,1.0,0.0,2,True,50.0,False,0,0,0,0,1,True
5.3,5.0,4.3,1.0,0.0,0,True,100.0,False,1,0,0,0,1,True
2.02,5.0,3.3,1.0,0.0,2,False,28.6,False,1,0,0,0,1,True
8.55,4.4,5.0,1.0,0.0,10,False,100.0,False,0,1,1,0,0,True
6.5,4.7,4.0,1.0,0.0,3,False,100.0,False,0,1,1,0,0,True
6.37,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
1.93,5.0,5.0,1.19,25.0,4,True,50.0,False,1,0,1,0,0,True
14.71,5.0,4.5,1.0,0.0,0,False,50.0,False,0,1,1,0,0,True
3.27,4.6,4.6,1.0,0.0,8,True,58.3,True,0,1,0,0,1,True
7.5,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,0,0,1,True
0.56,5.0,4.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
6.03,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,1,0,0,0,1,False
3.13,5.0,5.0,1.3,20.0,1,False,60.0,False,1,0,0,0,1,True
2.15,4.7,4.4,1.08,7.7,3,False,76.9,True,0,1,1,0,0,True
0.94,5.0,5.0,1.0,0.0,1,True,0.0,False,1,0,1,0,0,True
0.01,4.0,4.601696940726505,1.0,0.0,0,False,0.0,True,0,1,0,0,1,False
5.75,3.0,5.0,1.0,0.0,1,True,0.0,False,0,1,1,0,0,True
15.05,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,1,0,False
3.06,1.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,0,0,1,False
2.29,5.0,5.0,1.31,50.0,1,False,25.0,False,0,1,1,0,0,True
9.75,5.0,4.0,1.0,0.0,0,False,66.7,True,1,0,0,1,0,True
2.63,4.6,4.2,1.0,0.0,0,False,22.2,False,0,1,0,0,1,True
3.69,5.0,5.0,1.0,0.0,1,False,0.0,False,1,0,0,0,1,True
4.38,5.0,5.0,1.0,0.0,0,False,0.0,False,1,0,0,0,1,True
4.49,5.0,5.0,1.0,0.0,0,False,100.0,True,0,1,0,0,1,True
6.11,4.3,4.0,1.0,0.0,4,False,0.0,False,0,1,0,0,1,True
2.27,4.8,4.8,1.04,15.4,4,False,61.5,True,0,1,1,0,0,True
0.66,4.0,5.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
12.32,4.8,5.0,1.1,22.2,2,True,77.8,True,0,1,0,1,0,True
1.78,5.0,3.0,1.0,0.0,2,True,50.0,False,0,1,0,1,0,True
1.92,5.0,4.601696940726505,1.0,0.0,1,True,50.0,True,0,1,1,0,0,False
2.05,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
1.55,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
3.06,4.7,5.0,1.0,0.0,6,True,67.6,False,0,1,0,0,1,True
3.07,5.0,5.0,1.0,0.0,2,False,100.0,False,1,0,0,0,1,True
16.62,5.0,5.0,1.0,0.0,1,True,100.0,True,1,0,0,0,1,True
2.99,4.8,4.8,1.07,7.1,5,False,100.0,True,1,0,0,0,1,True
1.87,4.6,4.7,1.32,20.0,0,True,20.0,True,0,1,0,0,1,True
3.6,4.9,4.8,1.17,31.3,7,True,56.3,True,0,1,0,1,0,True
3.85,4.2,2.3,1.0,0.0,1,True,100.0,True,0,1,0,1,0,True
3.07,5.0,5.0,1.0,0.0,1,False,66.7,False,0,1,1,0,0,True
2.49,5.0,3.6,1.07,10.0,1,False,40.0,True,0,1,0,0,1,True
1.61,4.2,5.0,1.0,0.0,5,True,55.6,False,0,1,1,0,0,True
9.01,4.5,5.0,1.0,0.0,0,False,25.0,True,0,1,0,0,1,True
5.92,5.0,4.601696940726505,1.0,0.0,0,True,0.0,True,0,1,1,0,0,False
9.97,3.7,2.0,1.0,0.0,1,False,66.7,False,1,0,1,0,0,True
4.22,4.8,4.7,1.0,0.0,1,True,50.0,True,0,1,1,0,0,True
8.23,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,1,0,True
10.09,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
12.54,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
3.27,4.5,4.8,1.0,0.0,4,False,25.0,False,0,1,0,0,1,True
7.93,5.0,4.601696940726505,1.0,0.0,2,False,100.0,False,1,0,1,0,0,False
2.67,5.0,4.4,1.15,20.0,0,False,100.0,False,0,1,0,0,1,True
7.42,5.0,4.5,1.0,0.0,2,True,100.0,False,0,1,0,1,0,True
1.68,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
2.39,3.7,5.0,1.0,0.0,3,False,100.0,False,0,1,0,0,1,True
3.64,5.0,5.0,1.08,33.3,2,False,66.7,False,0,1,1,0,0,True
1.51,5.0,5.0,1.38,50.0,2,True,0.0,False,0,1,1,0,0,True
2.94,5.0,5.0,2.0,66.7,1,False,0.0,False,0,1,1,0,0,True
2.44,4.8,5.0,1.14,19.7,15,True,49.3,False,0,1,1,0,0,True
1.14,4.7,4.1,1.0,0.0,44,False,73.9,False,0,1,1,0,0,True
16.96,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,0,1,False
1.67,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,0,1,1,0,0,False
3.49,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,1,0,0,False
14.0,5.0,5.0,1.0,0.0,2,True,100.0,False,1,0,1,0,0,True
1.85,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,0,0,1,True
10.32,4.9,4.8,1.18,20.0,5,False,66.7,True,0,1,0,1,0,True
4.53,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,1,0,0,True
5.89,5.0,3.0,1.0,0.0,0,True,100.0,True,0,1,0,1,0,True
3.08,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,1,0,False
2.7,5.0,5.0,1.07,14.3,0,False,42.9,True,0,1,1,0,0,True
6.29,3.8,4.0,1.25,40.0,2,False,40.0,True,1,0,0,1,0,True
4.08,4.7,4.8,1.08,16.7,7,True,61.1,True,0,1,1,0,0,True
2.18,4.9,5.0,1.1,19.8,9,False,75.2,False,0,1,0,1,0,True
8.79,4.8,5.0,1.0,0.0,0,False,50.0,False,1,0,0,0,1,True
5.93,5.0,4.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
2.05,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,0,1,False
1.68,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
10.02,4.0,5.0,1.0,0.0,1,False,33.3,False,0,1,0,0,1,True
13.67,5.0,4.0,1.0,0.0,1,False,0.0,False,0,1,0,1,0,True
6.49,5.0,5.0,1.0,0.0,1,True,100.0,True,0,1,0,1,0,True
5.62,5.0,4.3,1.0,0.0,2,False,0.0,False,0,1,0,0,1,True
4.15,5.0,3.0,1.38,50.0,0,False,50.0,True,0,1,0,0,1,True
5.49,4.7,5.0,1.01,0.8,1,True,89.3,False,0,1,0,1,0,True
1.75,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,1,0,0,True
2.74,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
2.72,4.9,5.0,1.17,26.8,9,True,31.7,True,0,1,0,1,0,True
5.13,5.0,4.601696940726505,1.0,0.0,1,True,100.0,False,1,0,1,0,0,False
6.87,5.0,5.0,1.31,25.0,1,True,25.0,True,0,1,0,0,1,True
7.11,5.0,5.0,1.0,0.0,0,False,0.0,False,1,0,1,0,0,True
8.4,5.0,5.0,1.0,0.0,1,False,100.0,False,0,1,1,0,0,True
4.59,4.8,5.0,1.13,25.0,1,False,100.0,False,0,1,0,1,0,True
11.34,5.0,5.0,1.0,0.0,0,False,100.0,True,0,1,0,1,0,True
0.45,1.0,4.601696940726505,1.0,0.0,1,True,0.0,False,0,1,1,0,0,False
5.51,5.0,4.601696940726505,1.0,0.0,1,True,100.0,True,0,1,1,0,0,False
0.76,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,0,1,1,0,0,False
3.15,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,0,1,0,0,1,False
3.93,4.9,4.1,1.0,0.0,3,True,66.7,True,0,1,0,0,1,True
8.1,5.0,4.601696940726505,1.0,0.0,0,False,0.0,True,0,1,1,0,0,False
2.44,5.0,5.0,1.0,0.0,1,False,0.0,False,0,1,0,1,0,True
3.24,4.8,4.8,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
6.65,4.7,4.5,1.0,0.0,4,False,68.5,True,0,1,0,0,1,True
5.49,4.8,4.8,1.0,0.0,0,True,100.0,False,1,0,0,0,1,True
3.7,5.0,4.601696940726505,1.0,0.0,0,True,33.3,True,0,1,0,0,1,False
2.34,5.0,4.601696940726505,1.0,0.0,1,False,100.0,False,1,0,0,0,1,False
2.88,4.8,4.9,1.04,10.5,10,False,42.1,False,0,1,0,0,1,True
2.91,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
8.71,5.0,4.601696940726505,1.0,0.0,2,False,0.0,True,1,0,1,0,0,False
3.81,5.0,4.0,1.0,0.0,3,False,100.0,False,0,1,0,0,1,True
4.04,5.0,4.601696940726505,1.25,100.0,0,False,0.0,False,0,1,1,0,0,False
3.12,4.5,4.0,1.0,0.0,1,False,33.3,False,1,0,0,0,1,True
1.55,4.8,4.5,1.02,3.0,17,True,81.8,True,0,1,1,0,0,True
0.04,5.0,4.0,1.0,0.0,2,False,100.0,False,1,0,0,0,1,True
3.69,4.7,5.0,1.0,0.0,1,False,66.7,False,0,1,1,0,0,True
22.54,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,0,1,1,0,0,False
3.71,5.0,4.9,1.0,0.0,4,True,73.7,True,0,1,1,0,0,True
7.38,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,1,0,False
2.05,4.8,5.0,1.11,22.2,0,False,50.0,True,0,1,0,1,0,True
5.98,4.2,4.6,1.33,16.7,0,False,83.3,False,0,1,1,0,0,True
2.3,4.7,4.6,1.0,0.0,6,False,16.7,False,0,1,0,0,1,True
2.77,4.7,4.9,1.06,12.3,24,True,64.0,False,0,1,0,0,1,True
4.08,4.8,5.0,1.08,6.7,1,False,73.3,True,0,1,1,0,0,True
4.19,5.0,2.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
4.2,5.0,5.0,1.0,0.0,0,False,0.0,True,0,1,1,0,0,True
10.56,5.0,4.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
1.98,4.9,4.0,1.03,8.0,4,True,56.0,True,0,1,0,0,1,True
2.03,5.0,5.0,1.15,20.0,5,True,100.0,False,0,1,0,0,1,True
10.84,3.7,4.5,1.0,0.0,1,False,83.3,True,0,1,0,0,1,True
5.85,5.0,4.601696940726505,1.0,0.0,0,True,100.0,False,0,1,0,1,0,False
3.09,5.0,3.0,1.33,22.2,4,True,66.7,True,0,1,0,0,1,True
6.53,5.0,4.3,1.0,0.0,2,False,100.0,False,1,0,0,1,0,True
2.16,4.5,5.0,1.0,0.0,1,True,50.0,False,0,1,1,0,0,True
3.99,4.6,3.9,1.16,10.0,0,False,45.0,True,0,1,0,0,1,True
6.78,5.0,3.0,1.0,0.0,0,True,100.0,False,0,1,0,0,1,True
8.81,5.0,5.0,1.0,0.0,1,False,40.0,False,0,1,0,1,0,True
5.31,4.7,4.8,1.0,0.0,4,True,95.0,True,1,0,0,0,1,True
1.75,5.0,5.0,1.33,33.3,0,True,0.0,False,0,1,1,0,0,True
5.16,4.7,4.6,1.0,0.0,0,False,57.1,False,0,1,0,0,1,True
2.29,5.0,4.601696940726505,1.5,50.0,0,False,50.0,True,0,1,0,0,1,False
7.8,4.0,4.601696940726505,1.0,0.0,0,True,100.0,False,1,0,1,0,0,False
3.19,4.4,4.7,1.0,0.0,8,True,100.0,False,0,1,0,0,1,True
4.89,5.0,5.0,1.13,50.0,0,True,0.0,False,1,0,0,1,0,True
2.45,4.7,4.9,1.13,18.2,11,True,36.4,True,0,1,0,1,0,True
3.64,4.8,5.0,1.05,20.0,0,False,80.0,False,1,0,1,0,0,True
2.92,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,1,0,0,True
2.97,5.0,4.0,1.17,16.7,5,False,33.3,False,0,1,0,0,1,True
2.25,4.5,4.4,1.21,23.5,0,True,52.9,True,0,1,0,0,1,True
10.47,5.0,5.0,1.0,0.0,0,False,100.0,True,0,1,0,1,0,True
2.26,4.7,4.5,1.0,0.0,0,False,54.5,False,0,1,0,0,1,True
3.27,4.8,5.0,1.0,0.0,1,True,66.7,False,0,1,1,0,0,True
11.25,5.0,4.601696940726505,1.0,0.0,0,True,50.0,True,0,1,0,0,1,False
1.79,5.0,4.3,1.0,0.0,1,False,25.0,False,1,0,0,0,1,True
5.64,5.0,4.601696940726505,1.75,100.0,0,False,0.0,True,0,1,1,0,0,False
2.71,5.0,4.0,1.0,0.0,2,False,50.0,False,0,1,0,0,1,True
5.83,5.0,5.0,1.0,0.0,0,False,0.0,True,0,1,1,0,0,True
5.6,5.0,5.0,1.0,0.0,2,True,100.0,False,0,1,0,0,1,True
3.91,5.0,4.0,1.0,0.0,1,False,40.0,False,0,1,0,0,1,True
2.06,4.9,4.3,1.02,8.3,5,True,66.7,True,0,1,0,1,0,True
3.44,4.6,4.2,1.0,0.0,6,True,71.4,True,0,1,0,0,1,True
5.6,4.8,4.4,1.0,0.0,5,True,50.0,False,1,0,0,0,1,True
8.99,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,0,0,1,True
3.4,5.0,5.0,1.0,0.0,0,True,100.0,True,0,1,0,1,0,True
5.73,4.0,5.0,1.0,0.0,0,True,75.0,False,1,0,0,0,1,True
3.05,5.0,5.0,1.0,0.0,0,False,100.0,False,0,1,1,0,0,True
3.23,5.0,4.601696940726505,1.88,50.0,2,True,0.0,True,0,1,1,0,0,False
6.25,5.0,4.601696940726505,1.0,0.0,0,True,0.0,False,0,1,1,0,0,False
4.12,5.0,5.0,1.0,0.0,0,False,100.0,True,0,1,0,0,1,True
17.88,2.0,5.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
2.68,4.4,4.8,1.25,23.8,7,False,76.2,True,1,0,0,0,1,True
9.08,4.6,4.9,1.0,0.0,4,True,100.0,True,0,1,0,0,1,True
1.8,5.0,4.5,1.63,100.0,2,False,100.0,False,0,1,1,0,0,True
2.08,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,0,0,1,True
1.5,4.7,4.3,1.25,16.7,3,False,66.7,False,0,1,0,1,0,True
1.92,4.9,4.7,1.06,5.9,3,False,11.8,True,0,1,0,1,0,True
2.93,4.7,4.0,1.0,0.0,0,False,33.3,False,0,1,0,0,1,True
2.16,3.7,5.0,1.0,0.0,0,True,100.0,True,0,1,0,1,0,True
4.38,4.7,4.6,1.06,12.5,1,False,62.5,False,0,1,1,0,0,True
2.34,5.0,4.4,1.2,33.3,2,True,61.9,True,0,1,0,1,0,True
2.63,5.0,5.0,1.0,0.0,1,True,0.0,False,0,1,1,0,0,True
4.17,5.0,5.0,1.0,0.0,0,False,0.0,False,0,1,0,0,1,True
8.54,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,1,0,0,True
1.19,5.0,4.601696940726505,1.0,0.0,0,True,0.0,False,1,0,0,0,1,False
8.1,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,1,0,False
2.14,5.0,5.0,2.25,50.0,0,False,50.0,False,0,1,1,0,0,True
2.67,5.0,5.0,1.0,0.0,2,True,33.3,False,0,1,0,0,1,True
1.6,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,1,0,0,True
4.23,5.0,4.2,1.43,41.2,8,True,23.5,True,0,1,1,0,0,True
5.04,5.0,5.0,1.0,0.0,2,True,50.0,False,0,1,0,0,1,True
6.17,4.0,5.0,1.0,0.0,1,True,100.0,False,0,1,1,0,0,True
8.48,5.0,5.0,1.0,0.0,0,False,100.0,True,0,1,0,1,0,True
5.95,5.0,4.0,1.0,0.0,5,False,60.0,False,1,0,0,0,1,True
4.3,4.8,5.0,1.04,4.8,4,True,47.6,False,0,1,1,0,0,True
1.4,5.0,4.0,1.0,0.0,1,False,0.0,False,0,1,0,0,1,True
5.77,5.0,4.9,1.0,0.0,11,False,73.7,False,0,1,1,0,0,True
2.78,5.0,4.5,1.0,0.0,3,True,82.4,True,0,1,1,0,0,True
8.35,5.0,5.0,1.0,0.0,2,False,100.0,False,1,0,1,0,0,True
4.25,5.0,4.0,1.0,0.0,1,False,100.0,False,0,1,0,0,1,True
7.26,4.9,5.0,1.07,14.3,6,True,100.0,False,1,0,1,0,0,True
3.49,4.5,3.3,1.0,0.0,5,False,50.0,True,0,1,0,0,1,True
3.16,5.0,5.0,1.0,0.0,1,True,0.0,False,0,1,0,0,1,True
3.58,4.6,4.3,1.06,16.7,0,True,58.3,True,0,1,1,0,0,True
1.61,5.0,4.601696940726505,1.0,0.0,0,False,25.0,True,1,0,0,1,0,False
3.68,5.0,4.601696940726505,1.0,0.0,0,False,0.0,False,1,0,0,0,1,False
4.6,4.8,3.8,1.0,0.0,0,True,75.0,False,1,0,0,0,1,True
4.84,4.8,4.6,1.13,8.3,1,True,41.7,True,0,1,1,0,0,True
1.93,4.9,4.2,1.4,53.3,3,False,46.7,True,0,1,0,1,0,True
16.29,5.0,5.0,1.0,0.0,2,False,50.0,False,0,1,1,0,0,True
2.83,4.6,3.5,1.1,20.0,0,True,0.0,False,0,1,1,0,0,True
2.85,4.9,4.5,1.0,0.0,7,True,29.4,True,0,1,0,0,1,True
3.62,4.8,4.7,1.01,4.3,6,False,69.6,True,0,1,0,1,0,True
3.75,4.9,4.8,1.07,1.9,4,False,74.1,False,1,0,0,0,1,True
3.59,5.0,5.0,1.0,0.0,0,True,33.3,True,0,1,0,0,1,True
2.31,5.0,4.601696940726505,2.5,100.0,0,False,0.0,False,1,0,1,0,0,False
14.36,5.0,4.601696940726505,1.0,0.0,0,False,100.0,True,0,1,0,0,1,False
3.21,5.0,4.5,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
7.0,4.7,3.5,1.0,0.0,4,True,71.4,False,0,1,0,0,1,True
3.94,5.0,5.0,1.0,0.0,0,True,100.0,False,0,1,1,0,0,True
1.58,4.7,3.0,1.25,33.3,2,False,100.0,True,0,1,1,0,0,True
6.07,4.8,4.8,1.0,0.0,2,False,100.0,False,0,1,1,0,0,True
5.15,5.0,5.0,1.5,60.0,1,False,60.0,True,0,1,0,1,0,True
9.35,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,0,1,0,True
2.63,5.0,5.0,1.0,0.0,1,True,50.0,False,1,0,1,0,0,True
9.9,1.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
3.36,4.7,4.601696940726505,1.17,33.3,0,False,33.3,False,1,0,1,0,0,False
2.16,5.0,5.0,1.56,50.0,0,False,0.0,True,1,0,1,0,0,True
8.54,4.5,5.0,1.19,25.0,4,False,100.0,False,0,1,1,0,0,True
14.78,5.0,5.0,1.0,0.0,1,True,0.0,False,0,1,1,0,0,True
6.19,5.0,5.0,1.0,0.0,2,False,20.0,False,0,1,0,0,1,True
2.84,4.6,4.9,1.03,6.3,5,True,37.5,False,1,0,0,0,1,True
2.53,4.9,5.0,1.11,18.2,0,False,90.9,False,0,1,0,0,1,True
3.96,4.6,5.0,1.05,4.2,0,False,72.2,False,1,0,0,0,1,True
3.43,5.0,4.6,1.0,0.0,0,True,28.6,False,0,1,0,0,1,True
8.96,5.0,5.0,1.0,0.0,1,True,50.0,True,0,0,0,0,1,True
1.47,4.6,4.4,1.05,9.1,0,True,81.8,False,0,1,0,0,1,True
3.24,4.6,4.9,1.04,16.7,0,False,33.3,True,0,1,0,0,1,True
2.91,4.7,4.8,1.07,9.1,0,False,54.5,True,0,1,0,0,1,True
2.77,4.7,4.6,1.03,4.8,6,True,56.6,True,0,1,1,0,0,True
6.46,5.0,5.0,1.0,0.0,2,False,100.0,False,0,1,0,1,0,True
1.43,5.0,4.601696940726505,1.0,0.0,0,False,100.0,True,0,1,0,1,0,False
1.29,5.0,5.0,1.19,25.0,0,False,100.0,False,1,0,1,0,0,True
16.43,5.0,5.0,1.0,0.0,3,True,100.0,False,0,1,1,0,0,True
4.64,5.0,5.0,1.5,50.0,2,False,50.0,False,0,1,1,0,0,True
6.21,4.7,4.3,1.0,0.0,1,False,66.7,False,1,0,0,1,0,True
1.81,5.0,5.0,1.0,0.0,0,False,50.0,False,1,0,1,0,0,True
1.82,5.0,5.0,1.0,0.0,1,False,100.0,False,1,0,0,0,1,True
7.6,4.9,5.0,1.0,0.0,2,True,76.5,True,0,1,0,1,0,True
12.33,5.0,4.601696940726505,1.0,0.0,1,False,0.0,False,0,1,0,0,1,False
2.7,4.7,3.8,1.13,11.8,4,True,35.3,True,0,1,0,0,1,True
32.54,5.0,4.601696940726505,1.0,0.0,0,True,100.0,False,0,1,0,0,1,False
2.27,4.8,5.0,1.17,30.6,9,True,63.9,True,0,1,0,1,0,True
1.1,4.5,4.5,1.0,0.0,2,False,0.0,False,1,0,0,0,1,True
2.2,4.2,5.0,1.0,0.0,0,True,100.0,True,0,1,1,0,0,True
2.36,5.0,4.601696940726505,1.5,100.0,0,False,100.0,True,1,0,0,1,0,False
9.62,5.0,4.7,1.1,15.4,2,True,76.9,True,0,1,0,0,1,True
12.78,4.3,5.0,1.0,0.0,0,False,33.3,False,0,1,1,0,0,True
1.79,5.0,5.0,1.0,0.0,2,False,0.0,False,0,1,1,0,0,True
6.78,5.0,5.0,1.0,0.0,2,False,0.0,False,0,1,1,0,0,True
4.86,4.9,4.9,1.01,1.8,18,False,64.0,True,0,1,0,0,1,True
5.02,5.0,5.0,1.0,0.0,0,False,100.0,False,1,0,1,0,0,True
1.42,5.0,4.601696940726505,1.0,0.0,1,True,0.0,False,1,0,1,0,0,False
0.99,5.0,4.601696940726505,1.0,0.0,0,False,100.0,False,1,0,0,0,1,False
4.16,4.5,4.0,1.0,0.0,2,True,50.0,True,0,1,0,0,1,True
